id,atm,surface
102997,2,2
102998,4,2
102999,1,1
103000,1,1
103001,2,2
103002,1,1
103003,8,1
103004,1,1
103005,2,2
103006,1,0
103007,1,1
103008,2,2
103009,2,2
103010,1,1
103011,8,2
103012,1,2
103013,1,1
103014,1,1
103015,1,0
103016,1,0
103017,1,1
103018,1,1
103019,1,1
103020,1,1
103021,8,2
103022,1,1
103023,1,1
103024,1,1
103025,1,1
103026,1,1
103027,1,1
103028,1,1
103029,1,1
103030,1,1
103031,1,1
103032,1,1
103033,2,2
103034,1,1
103035,1,1
103036,1,1
103037,1,1
103038,1,1
103039,1,1
103040,1,2
103041,2,2
103042,9,2
103043,2,2
103044,2,2
103045,1,1
103046,1,1
103047,5,1
103048,1,1
103049,2,2
103050,1,1
103051,1,2
103052,1,1
103053,1,1
103054,1,1
103055,1,1
103056,1,1
103057,1,1
103058,1,1
103059,1,1
103060,1,1
103061,1,1
103062,1,1
103063,1,1
103064,1,1
103065,1,1
103066,1,1
103067,1,1
103068,1,1
103069,1,1
103070,2,2
103071,8,1
103072,1,1
103073,1,1
103074,8,1
103075,7,1
103076,7,1
103077,8,2
103078,1,1
103079,1,1
103080,1,1
103081,1,1
103082,1,1
103083,2,2
103084,9,1
103085,1,1
103086,1,1
103087,1,1
103088,1,1
103089,1,1
103090,1,1
103091,1,1
103092,1,1
103093,1,1
103094,1,1
103095,2,2
103096,1,1
103097,1,1
103098,3,2
103099,1,1
103100,1,1
103101,2,2
103102,1,1
103103,1,1
103104,1,1
103105,1,1
103106,1,1
103107,1,1
103108,2,2
103109,1,1
103110,1,1
103111,1,1
103112,1,1
103113,2,2
103114,2,2
103115,1,1
103116,1,1
103117,1,1
103118,5,2
103119,2,2
103120,1,1
103121,1,1
103122,2,2
103123,2,2
103124,1,1
103125,2,2
103126,1,1
103127,8,1
103128,2,2
103129,2,2
103130,1,1
103131,2,2
103132,1,1
103133,8,0
103134,1,1
103135,1,1
103136,1,1
103137,1,1
103138,1,1
103139,1,1
103140,9,0
103141,1,1
103142,1,1
103143,1,1
103144,1,1
103145,1,1
103146,7,1
103147,1,1
103148,1,1
103149,1,1
103150,1,1
103151,1,1
103152,1,1
103153,1,1
103154,1,1
103155,1,1
103156,1,1
103157,8,2
103158,8,1
103159,1,1
103160,8,1
103161,2,2
103162,2,2
103163,1,1
103164,1,1
103165,2,2
103166,2,2
103167,1,1
103168,1,1
103169,1,1
103170,1,1
103171,1,2
103172,2,2
103173,1,2
103174,3,2
103175,1,1
103176,1,1
103177,1,1
103178,1,1
103179,1,1
103180,1,1
103181,1,1
103182,1,1
103183,1,1
103184,1,1
103185,1,1
103186,1,1
103187,1,1
103188,1,1
103189,1,1
103190,1,1
103191,1,1
103192,1,1
103193,3,2
103194,1,1
103195,1,1
103196,2,2
103197,1,1
103198,3,2
103199,1,1
103200,1,1
103201,1,1
103202,1,1
103203,9,7
103204,1,1
103205,1,1
103206,1,1
103207,1,1
103208,2,2
103209,1,1
103210,1,1
103211,1,1
103212,1,2
103213,2,1
103214,1,1
103215,1,1
103216,1,1
103217,1,1
103218,1,1
103219,1,1
103220,1,1
103221,1,0
103222,1,1
103223,1,1
103224,1,1
103225,1,1
103226,1,2
103227,1,1
103228,1,1
103229,3,4
103230,1,1
103231,2,2
103232,1,1
103233,1,1
103234,1,1
103235,1,1
103236,1,1
103237,1,1
103238,1,1
103239,1,1
103240,1,1
103241,1,1
103242,8,1
103243,1,1
103244,1,1
103245,1,1
103246,1,1
103247,1,1
103248,1,1
103249,1,1
103250,1,1
103251,1,1
103252,8,1
103253,3,2
103254,1,1
103255,1,1
103256,1,1
103257,1,1
103258,1,1
103259,1,1
103260,2,2
103261,1,1
103262,1,1
103263,1,1
103264,2,2
103265,2,2
103266,2,2
103267,2,2
103268,8,1
103269,1,1
103270,1,1
103271,1,1
103272,8,2
103273,1,1
103274,1,1
103275,1,1
103276,2,2
103277,4,7
103278,3,2
103279,2,2
103280,1,1
103281,1,1
103282,2,2
103283,1,2
103284,2,2
103285,8,0
103286,2,2
103287,8,2
103288,1,2
103289,1,1
103290,2,2
103291,1,7
103292,8,1
103293,1,1
103294,1,1
103295,8,2
103296,1,1
103297,1,1
103298,1,2
103299,1,1
103300,8,2
103301,2,2
103302,1,2
103303,2,2
103304,1,1
103305,1,1
103306,2,2
103307,3,3
103308,1,1
103309,1,0
103310,2,2
103311,1,2
103312,2,2
103313,1,1
103314,1,1
103315,1,9
103316,1,1
103317,1,1
103318,1,1
103319,1,1
103320,1,1
103321,1,1
103322,1,1
103323,1,1
103324,1,1
103325,1,1
103326,1,1
103327,1,1
103328,1,1
103329,1,1
103330,1,1
103331,3,2
103332,1,1
103333,1,1
103334,1,1
103335,1,1
103336,1,1
103337,2,2
103338,1,1
103339,1,1
103340,2,2
103341,1,1
103342,1,1
103343,1,1
103344,2,2
103345,3,2
103346,1,1
103347,1,1
103348,1,0
103349,1,1
103350,1,1
103351,2,2
103352,1,1
103353,1,1
103354,1,1
103355,1,1
103356,1,1
103357,1,0
103358,1,1
103359,1,1
103360,1,1
103361,1,1
103362,1,2
103363,1,0
103364,1,1
103365,1,1
103366,1,1
103367,1,1
103368,1,1
103369,1,1
103370,1,2
103371,1,1
103372,1,1
103373,1,1
103374,1,1
103375,1,1
103376,1,1
103377,1,1
103378,1,1
103379,1,1
103380,1,1
103381,1,1
103382,1,1
103383,3,4
103384,1,1
103385,1,1
103386,1,1
103387,8,1
103388,2,2
103389,1,1
103390,1,1
103391,8,1
103392,1,1
103393,1,1
103394,1,2
103395,1,1
103396,1,1
103397,1,1
103398,1,1
103399,1,1
103400,1,1
103401,2,2
103402,1,1
103403,8,2
103404,2,2
103405,3,2
103406,8,1
103407,1,1
103408,1,1
103409,2,2
103410,1,1
103411,1,2
103412,1,1
103413,2,2
103414,1,2
103415,1,1
103416,2,2
103417,8,2
103418,1,1
103419,1,1
103420,1,0
103421,9,2
103422,1,1
103423,2,2
103424,2,2
103425,1,1
103426,1,1
103427,1,1
103428,1,2
103429,1,1
103430,1,1
103431,1,1
103432,1,1
103433,1,1
103434,2,2
103435,1,1
103436,2,2
103437,3,2
103438,1,1
103439,1,1
103440,1,1
103441,2,1
103442,1,1
103443,1,1
103444,1,1
103445,1,1
103446,1,1
103447,1,1
103448,1,1
103449,1,1
103450,1,1
103451,1,1
103452,2,2
103453,1,1
103454,1,1
103455,2,2
103456,1,1
103457,1,1
103458,1,1
103459,1,1
103460,2,1
103461,1,1
103462,1,1
103463,1,1
103464,1,1
103465,1,1
103466,1,1
103467,1,1
103468,1,1
103469,1,1
103470,1,1
103471,1,1
103472,1,1
103473,3,2
103474,1,1
103475,1,1
103476,1,1
103477,1,1
103478,3,2
103479,1,1
103480,1,1
103481,1,1
103482,3,2
103483,1,1
103484,1,2
103485,1,1
103486,1,1
103487,1,1
103488,1,1
103489,2,2
103490,1,1
103491,1,1
103492,1,1
103493,1,1
103494,1,1
103495,1,1
103496,2,2
103497,1,1
103498,1,1
103499,1,1
103500,1,1
103501,1,1
103502,1,1
103503,1,1
103504,1,1
103505,1,1
103506,2,2
103507,1,1
103508,1,1
103509,8,1
103510,1,1
103511,1,1
103512,1,1
103513,1,1
103514,1,1
103515,1,1
103516,1,1
103517,1,1
103518,1,1
103519,1,1
103520,1,1
103521,1,1
103522,1,1
103523,2,2
103524,-2147483648,2
103525,1,1
103526,1,1
103527,1,1
103528,1,1
103529,1,1
103530,2,2
103531,2,2
103532,8,1
103533,1,1
103534,1,1
103535,1,1
103536,2,2
103537,8,2
103538,1,1
103539,2,2
103540,8,2
103541,2,2
103542,1,1
103543,9,1
103544,1,1
103545,9,1
103546,1,2
103547,2,2
103548,1,1
103549,2,2
103550,2,2
103551,1,2
103552,3,2
103553,1,1
103554,2,2
103555,2,2
103556,2,2
103557,1,2
103558,1,1
103559,1,1
103560,1,1
103561,1,1
103562,1,1
103563,1,1
103564,1,1
103565,1,1
103566,1,2
103567,1,1
103568,1,1
103569,1,1
103570,1,1
103571,1,1
103572,1,1
103573,1,1
103574,1,1
103575,1,1
103576,2,2
103577,1,1
103578,1,1
103579,1,1
103580,1,1
103581,1,1
103582,1,1
103583,1,1
103584,1,1
103585,1,1
103586,1,1
103587,1,1
103588,1,1
103589,1,1
103590,1,1
103591,1,2
103592,2,2
103593,2,2
103594,1,1
103595,1,1
103596,3,2
103597,1,1
103598,2,2
103599,1,1
103600,1,1
103601,1,1
103602,1,1
103603,1,1
103604,1,1
103605,1,1
103606,1,1
103607,1,1
103608,1,1
103609,1,1
103610,8,1
103611,1,1
103612,1,1
103613,1,1
103614,1,2
103615,1,1
103616,1,1
103617,1,1
103618,1,1
103619,1,8
103620,1,1
103621,2,2
103622,1,1
103623,1,1
103624,1,1
103625,1,1
103626,1,1
103627,1,1
103628,1,1
103629,1,1
103630,1,1
103631,1,1
103632,1,1
103633,2,2
103634,1,1
103635,1,1
103636,1,1
103637,1,1
103638,1,1
103639,1,1
103640,1,1
103641,1,1
103642,1,1
103643,1,1
103644,1,1
103645,1,1
103646,1,1
103647,1,1
103648,1,1
103649,1,1
103650,2,2
103651,2,2
103652,8,2
103653,1,2
103654,3,2
103655,1,1
103656,1,1
103657,1,1
103658,1,1
103659,1,1
103660,1,1
103661,1,1
103662,1,1
103663,1,1
103664,1,1
103665,1,1
103666,1,1
103667,1,1
103668,1,1
103669,1,1
103670,1,1
103671,1,1
103672,1,1
103673,1,1
103674,8,1
103675,2,2
103676,1,1
103677,1,1
103678,8,1
103679,2,2
103680,2,2
103681,1,1
103682,1,1
103683,8,1
103684,1,1
103685,1,1
103686,1,1
103687,1,1
103688,1,1
103689,1,1
103690,2,2
103691,1,1
103692,5,2
103693,2,2
103694,2,2
103695,3,2
103696,1,2
103697,1,1
103698,2,2
103699,1,1
103700,1,2
103701,2,2
103702,8,1
103703,1,1
103704,1,7
103705,2,2
103706,1,1
103707,1,1
103708,1,1
103709,1,1
103710,1,1
103711,1,1
103712,1,1
103713,1,1
103714,1,1
103715,1,1
103716,1,1
103717,1,1
103718,1,1
103719,1,1
103720,1,1
103721,1,1
103722,1,1
103723,7,1
103724,2,2
103725,1,1
103726,1,1
103727,1,1
103728,2,2
103729,1,1
103730,1,1
103731,1,1
103732,1,1
103733,1,1
103734,1,1
103735,1,1
103736,1,1
103737,1,1
103738,1,1
103739,1,1
103740,8,2
103741,1,1
103742,1,1
103743,1,1
103744,1,1
103745,1,1
103746,2,2
103747,1,1
103748,1,1
103749,1,1
103750,1,1
103751,1,1
103752,1,1
103753,1,1
103754,1,1
103755,1,1
103756,1,1
103757,1,1
103758,2,2
103759,2,2
103760,3,2
103761,1,1
103762,1,1
103763,1,1
103764,1,2
103765,1,1
103766,2,2
103767,2,2
103768,1,1
103769,2,2
103770,1,1
103771,1,1
103772,1,1
103773,2,2
103774,2,2
103775,1,1
103776,1,1
103777,1,1
103778,1,2
103779,1,1
103780,2,2
103781,8,2
103782,2,2
103783,2,2
103784,2,2
103785,1,1
103786,1,1
103787,1,1
103788,1,1
103789,1,1
103790,2,2
103791,8,1
103792,1,1
103793,1,2
103794,1,1
103795,1,1
103796,1,1
103797,1,1
103798,1,1
103799,1,1
103800,1,1
103801,1,1
103802,1,2
103803,1,1
103804,1,1
103805,8,2
103806,1,1
103807,1,1
103808,1,1
103809,2,2
103810,1,1
103811,1,1
103812,1,1
103813,1,1
103814,2,2
103815,1,1
103816,1,1
103817,1,1
103818,1,1
103819,2,2
103820,1,1
103821,2,2
103822,1,1
103823,8,2
103824,8,2
103825,1,1
103826,8,1
103827,2,2
103828,1,2
103829,2,2
103830,1,2
103831,2,2
103832,1,2
103833,1,1
103834,2,2
103835,1,1
103836,1,1
103837,2,2
103838,8,1
103839,1,1
103840,1,1
103841,1,1
103842,1,1
103843,5,2
103844,4,7
103845,9,1
103846,1,7
103847,8,1
103848,1,2
103849,5,1
103850,1,1
103851,1,1
103852,5,2
103853,1,1
103854,1,1
103855,2,2
103856,2,2
103857,1,1
103858,1,1
103859,1,1
103860,1,1
103861,1,1
103862,1,1
103863,1,1
103864,1,1
103865,1,1
103866,1,1
103867,1,1
103868,7,1
103869,1,1
103870,1,1
103871,1,1
103872,1,1
103873,1,1
103874,2,2
103875,1,1
103876,2,2
103877,1,1
103878,1,1
103879,1,1
103880,1,1
103881,1,1
103882,2,2
103883,1,1
103884,1,1
103885,1,1
103886,1,1
103887,1,1
103888,1,1
103889,2,2
103890,1,1
103891,1,1
103892,3,4
103893,1,1
103894,1,1
103895,1,1
103896,1,1
103897,1,1
103898,2,2
103899,1,1
103900,2,2
103901,1,1
103902,1,1
103903,1,1
103904,1,1
103905,1,1
103906,1,1
103907,2,2
103908,2,2
103909,1,1
103910,1,1
103911,1,1
103912,1,2
103913,1,2
103914,3,2
103915,2,2
103916,1,1
103917,1,1
103918,1,1
103919,1,1
103920,1,1
103921,1,1
103922,1,1
103923,1,1
103924,2,2
103925,1,1
103926,8,1
103927,1,1
103928,1,1
103929,1,1
103930,1,1
103931,1,1
103932,1,1
103933,2,2
103934,2,1
103935,1,1
103936,2,2
103937,4,5
103938,8,1
103939,1,1
103940,8,2
103941,3,2
103942,1,2
103943,2,2
103944,1,1
103945,1,2
103946,2,2
103947,1,0
103948,1,1
103949,1,1
103950,1,1
103951,2,2
103952,8,1
103953,1,0
103954,1,8
103955,1,1
103956,1,2
103957,1,1
103958,1,1
103959,1,1
103960,1,1
103961,2,2
103962,1,1
103963,1,1
103964,1,1
103965,1,1
103966,1,1
103967,1,1
103968,1,1
103969,1,0
103970,1,1
103971,1,0
103972,1,1
103973,1,1
103974,1,2
103975,6,0
103976,1,1
103977,2,2
103978,1,1
103979,1,1
103980,1,0
103981,1,1
103982,1,1
103983,1,1
103984,1,1
103985,2,1
103986,1,1
103987,1,1
103988,1,1
103989,1,1
103990,1,0
103991,1,1
103992,1,1
103993,1,0
103994,1,1
103995,1,1
103996,1,1
103997,1,1
103998,1,1
103999,1,1
104000,1,1
104001,1,1
104002,1,1
104003,3,1
104004,2,2
104005,1,0
104006,1,0
104007,1,1
104008,1,1
104009,1,1
104010,2,2
104011,1,1
104012,1,1
104013,1,1
104014,1,1
104015,1,1
104016,1,1
104017,1,1
104018,1,1
104019,1,1
104020,1,1
104021,1,1
104022,1,1
104023,1,0
104024,7,1
104025,1,1
104026,1,1
104027,1,1
104028,1,1
104029,1,1
104030,1,1
104031,1,1
104032,1,1
104033,1,1
104034,1,1
104035,1,0
104036,1,1
104037,1,1
104038,1,1
104039,1,1
104040,1,1
104041,1,1
104042,1,1
104043,1,1
104044,1,0
104045,1,1
104046,1,1
104047,1,1
104048,1,1
104049,1,1
104050,1,1
104051,1,1
104052,1,1
104053,1,1
104054,1,1
104055,1,1
104056,1,1
104057,1,1
104058,1,1
104059,1,1
104060,1,1
104061,1,1
104062,1,1
104063,1,1
104064,1,1
104065,1,1
104066,1,1
104067,1,1
104068,1,1
104069,1,1
104070,1,1
104071,1,1
104072,1,1
104073,1,1
104074,1,1
104075,1,1
104076,1,1
104077,1,1
104078,1,1
104079,1,1
104080,1,1
104081,1,1
104082,1,1
104083,1,1
104084,1,1
104085,1,1
104086,1,1
104087,1,1
104088,1,1
104089,1,1
104090,1,1
104091,1,1
104092,1,1
104093,1,1
104094,1,1
104095,1,1
104096,1,1
104097,1,1
104098,1,1
104099,1,1
104100,1,1
104101,1,1
104102,1,1
104103,1,1
104104,1,1
104105,1,1
104106,1,1
104107,1,1
104108,1,1
104109,1,1
104110,1,1
104111,1,1
104112,1,1
104113,1,1
104114,1,1
104115,1,1
104116,1,1
104117,1,1
104118,1,1
104119,1,1
104120,1,1
104121,1,1
104122,1,1
104123,1,1
104124,1,1
104125,1,1
104126,1,1
104127,1,1
104128,1,1
104129,1,1
104130,8,1
104131,1,1
104132,1,1
104133,8,2
104134,8,2
104135,1,1
104136,1,1
104137,1,1
104138,2,2
104139,3,1
104140,1,1
104141,6,1
104142,2,2
104143,1,1
104144,3,2
104145,2,2
104146,4,5
104147,2,2
104148,1,2
104149,2,2
104150,1,2
104151,1,1
104152,1,1
104153,2,2
104154,2,2
104155,5,2
104156,1,2
104157,1,2
104158,2,2
104159,1,1
104160,8,1
104161,1,2
104162,2,2
104163,1,1
104164,2,2
104165,1,1
104166,1,1
104167,1,1
104168,1,2
104169,1,2
104170,4,2
104171,2,2
104172,1,2
104173,1,1
104174,1,1
104175,1,1
104176,1,1
104177,1,1
104178,1,1
104179,1,1
104180,1,1
104181,1,7
104182,1,0
104183,1,1
104184,1,1
104185,8,1
104186,1,1
104187,1,0
104188,8,1
104189,1,1
104190,1,1
104191,1,2
104192,1,2
104193,1,2
104194,1,2
104195,2,2
104196,1,1
104197,1,1
104198,1,1
104199,1,1
104200,1,1
104201,1,1
104202,1,2
104203,1,2
104204,2,2
104205,2,2
104206,1,2
104207,8,2
104208,2,2
104209,2,2
104210,2,2
104211,1,1
104212,1,1
104213,2,2
104214,1,1
104215,1,1
104216,1,1
104217,1,2
104218,2,2
104219,1,1
104220,1,1
104221,1,1
104222,1,1
104223,2,2
104224,3,2
104225,1,0
104226,5,2
104227,1,1
104228,1,1
104229,1,1
104230,1,1
104231,1,1
104232,1,1
104233,1,1
104234,1,1
104235,1,2
104236,2,2
104237,2,2
104238,1,2
104239,1,2
104240,2,2
104241,1,0
104242,2,2
104243,1,1
104244,1,1
104245,1,1
104246,1,1
104247,1,1
104248,2,2
104249,2,2
104250,1,1
104251,2,1
104252,2,2
104253,1,1
104254,1,1
104255,1,1
104256,1,1
104257,1,1
104258,1,1
104259,1,1
104260,1,1
104261,1,1
104262,1,1
104263,1,1
104264,1,1
104265,1,1
104266,1,1
104267,1,1
104268,1,1
104269,1,1
104270,1,1
104271,2,2
104272,1,1
104273,1,1
104274,1,1
104275,1,1
104276,2,2
104277,1,2
104278,1,1
104279,1,1
104280,1,1
104281,1,1
104282,1,1
104283,1,1
104284,1,1
104285,1,1
104286,1,1
104287,1,1
104288,1,1
104289,1,1
104290,1,1
104291,1,1
104292,1,1
104293,1,1
104294,1,1
104295,1,1
104296,1,1
104297,1,1
104298,1,1
104299,1,1
104300,1,1
104301,1,1
104302,1,1
104303,1,1
104304,1,1
104305,1,1
104306,1,1
104307,1,1
104308,1,1
104309,1,1
104310,1,1
104311,1,1
104312,1,1
104313,1,1
104314,1,1
104315,1,1
104316,1,1
104317,1,1
104318,1,1
104319,1,1
104320,1,1
104321,1,1
104322,1,1
104323,1,1
104324,1,1
104325,1,1
104326,1,1
104327,1,1
104328,1,1
104329,1,1
104330,1,1
104331,1,1
104332,1,1
104333,1,1
104334,1,1
104335,1,1
104336,1,1
104337,1,1
104338,1,1
104339,1,1
104340,1,1
104341,1,1
104342,1,1
104343,1,1
104344,1,1
104345,1,1
104346,1,1
104347,2,2
104348,1,1
104349,1,1
104350,1,1
104351,8,1
104352,1,2
104353,2,2
104354,1,1
104355,1,1
104356,1,1
104357,1,1
104358,2,2
104359,2,2
104360,1,0
104361,1,1
104362,2,2
104363,1,0
104364,1,1
104365,1,1
104366,2,2
104367,2,2
104368,2,2
104369,2,2
104370,1,1
104371,1,1
104372,1,1
104373,1,1
104374,1,1
104375,1,1
104376,1,1
104377,1,1
104378,1,1
104379,1,1
104380,1,0
104381,1,1
104382,1,1
104383,1,1
104384,1,1
104385,1,1
104386,1,1
104387,1,1
104388,2,1
104389,2,2
104390,2,2
104391,1,1
104392,1,1
104393,1,1
104394,1,0
104395,1,1
104396,1,1
104397,1,1
104398,1,1
104399,1,1
104400,1,1
104401,1,1
104402,1,1
104403,1,1
104404,2,2
104405,1,1
104406,1,1
104407,1,1
104408,1,1
104409,1,1
104410,1,1
104411,1,1
104412,1,1
104413,1,1
104414,1,1
104415,1,1
104416,1,1
104417,1,1
104418,1,1
104419,1,1
104420,1,1
104421,1,1
104422,1,1
104423,1,1
104424,1,1
104425,3,2
104426,2,1
104427,1,2
104428,2,1
104429,2,2
104430,1,1
104431,1,1
104432,1,1
104433,1,1
104434,1,1
104435,1,1
104436,1,1
104437,1,1
104438,1,1
104439,2,1
104440,1,1
104441,1,1
104442,1,1
104443,1,1
104444,1,1
104445,1,1
104446,1,1
104447,1,1
104448,1,1
104449,1,1
104450,1,1
104451,1,1
104452,1,1
104453,1,1
104454,1,1
104455,1,1
104456,1,1
104457,1,1
104458,1,1
104459,1,1
104460,1,1
104461,1,1
104462,1,1
104463,1,1
104464,1,1
104465,1,1
104466,1,1
104467,1,1
104468,1,1
104469,1,0
104470,1,1
104471,1,1
104472,1,1
104473,1,1
104474,1,1
104475,1,1
104476,1,1
104477,1,1
104478,1,1
104479,1,1
104480,1,1
104481,1,1
104482,1,1
104483,2,1
104484,3,2
104485,1,1
104486,3,2
104487,1,2
104488,1,1
104489,1,1
104490,1,1
104491,1,0
104492,1,1
104493,1,1
104494,1,1
104495,1,1
104496,1,1
104497,1,1
104498,1,1
104499,3,2
104500,2,1
104501,3,2
104502,1,1
104503,3,2
104504,1,1
104505,1,1
104506,1,1
104507,1,1
104508,1,1
104509,1,1
104510,1,0
104511,1,1
104512,1,1
104513,1,1
104514,1,1
104515,1,1
104516,1,1
104517,2,2
104518,1,1
104519,1,1
104520,1,1
104521,1,1
104522,2,2
104523,2,2
104524,2,2
104525,1,1
104526,1,1
104527,1,1
104528,1,1
104529,1,1
104530,1,1
104531,3,2
104532,1,1
104533,1,1
104534,1,1
104535,1,1
104536,1,1
104537,1,1
104538,2,2
104539,1,1
104540,3,2
104541,2,2
104542,1,2
104543,1,1
104544,2,2
104545,2,2
104546,1,1
104547,2,2
104548,8,2
104549,2,2
104550,1,1
104551,1,1
104552,1,1
104553,1,2
104554,1,1
104555,1,1
104556,1,1
104557,2,2
104558,1,1
104559,1,0
104560,1,1
104561,1,1
104562,2,2
104563,1,1
104564,1,1
104565,1,1
104566,1,1
104567,1,1
104568,1,1
104569,1,1
104570,1,1
104571,1,1
104572,1,1
104573,1,1
104574,1,1
104575,1,1
104576,1,1
104577,2,2
104578,3,3
104579,2,2
104580,8,2
104581,1,2
104582,1,1
104583,1,2
104584,1,1
104585,1,1
104586,1,1
104587,1,1
104588,1,1
104589,2,2
104590,2,2
104591,1,1
104592,1,1
104593,1,1
104594,1,1
104595,1,1
104596,1,1
104597,1,1
104598,1,1
104599,1,1
104600,1,1
104601,2,2
104602,1,1
104603,2,2
104604,2,2
104605,2,1
104606,2,2
104607,2,2
104608,1,1
104609,1,1
104610,1,1
104611,1,1
104612,1,2
104613,1,1
104614,1,1
104615,1,1
104616,1,1
104617,1,0
104618,1,1
104619,1,1
104620,1,1
104621,1,1
104622,2,2
104623,5,1
104624,1,1
104625,1,1
104626,1,1
104627,1,1
104628,1,1
104629,1,0
104630,1,1
104631,2,2
104632,1,2
104633,1,1
104634,1,1
104635,1,2
104636,1,1
104637,1,1
104638,1,0
104639,1,1
104640,1,0
104641,1,1
104642,1,2
104643,1,1
104644,1,1
104645,1,1
104646,1,1
104647,1,2
104648,1,1
104649,1,1
104650,1,1
104651,1,1
104652,1,1
104653,1,1
104654,1,1
104655,1,1
104656,1,1
104657,1,1
104658,1,1
104659,1,1
104660,1,1
104661,1,1
104662,1,1
104663,1,1
104664,1,1
104665,1,1
104666,1,1
104667,1,1
104668,1,1
104669,1,1
104670,1,1
104671,1,1
104672,1,1
104673,1,1
104674,2,2
104675,1,2
104676,1,1
104677,1,1
104678,1,1
104679,1,1
104680,1,1
104681,1,1
104682,2,2
104683,2,2
104684,2,2
104685,1,1
104686,1,2
104687,2,2
104688,2,2
104689,2,2
104690,1,1
104691,1,1
104692,8,1
104693,1,1
104694,1,1
104695,1,1
104696,1,1
104697,1,1
104698,1,1
104699,1,1
104700,1,1
104701,1,1
104702,1,1
104703,1,1
104704,1,1
104705,1,1
104706,1,2
104707,1,1
104708,1,1
104709,1,1
104710,1,1
104711,1,1
104712,1,1
104713,1,1
104714,1,1
104715,1,1
104716,3,2
104717,2,2
104718,2,2
104719,2,2
104720,2,2
104721,3,2
104722,1,1
104723,2,2
104724,1,1
104725,1,1
104726,1,1
104727,1,1
104728,1,1
104729,1,1
104730,1,1
104731,1,0
104732,1,1
104733,1,1
104734,1,1
104735,1,1
104736,1,1
104737,1,1
104738,1,2
104739,1,1
104740,1,1
104741,1,1
104742,1,0
104743,1,1
104744,1,1
104745,1,1
104746,1,1
104747,1,1
104748,1,1
104749,1,1
104750,1,2
104751,1,1
104752,2,2
104753,2,2
104754,1,1
104755,2,2
104756,2,2
104757,2,2
104758,2,2
104759,1,2
104760,1,2
104761,1,1
104762,1,2
104763,4,5
104764,1,1
104765,1,2
104766,1,1
104767,1,2
104768,1,1
104769,1,1
104770,1,1
104771,1,1
104772,1,1
104773,2,2
104774,1,1
104775,3,2
104776,2,1
104777,1,2
104778,2,1
104779,1,2
104780,6,2
104781,8,1
104782,1,2
104783,2,2
104784,1,2
104785,2,2
104786,2,2
104787,2,2
104788,2,2
104789,3,2
104790,1,1
104791,1,1
104792,2,2
104793,2,2
104794,1,1
104795,2,2
104796,2,2
104797,1,1
104798,8,2
104799,1,1
104800,3,2
104801,1,2
104802,2,2
104803,1,1
104804,1,1
104805,1,1
104806,1,1
104807,2,2
104808,1,1
104809,1,1
104810,1,1
104811,2,2
104812,2,2
104813,1,1
104814,1,1
104815,1,1
104816,1,1
104817,2,2
104818,2,3
104819,2,2
104820,2,2
104821,2,2
104822,1,2
104823,1,1
104824,1,2
104825,2,2
104826,1,1
104827,5,2
104828,1,2
104829,1,1
104830,8,2
104831,1,2
104832,1,1
104833,1,1
104834,1,2
104835,1,1
104836,1,1
104837,9,7
104838,1,7
104839,1,1
104840,1,1
104841,1,1
104842,2,2
104843,5,2
104844,1,2
104845,1,2
104846,1,2
104847,8,2
104848,1,2
104849,8,2
104850,2,2
104851,1,2
104852,1,2
104853,2,2
104854,1,1
104855,1,1
104856,2,2
104857,1,2
104858,2,2
104859,1,1
104860,1,2
104861,8,2
104862,1,2
104863,1,1
104864,1,1
104865,1,2
104866,1,2
104867,1,2
104868,9,7
104869,2,2
104870,2,2
104871,1,2
104872,1,1
104873,1,2
104874,1,1
104875,1,2
104876,1,1
104877,1,1
104878,1,1
104879,1,1
104880,1,9
104881,1,0
104882,1,1
104883,1,1
104884,1,1
104885,1,7
104886,1,1
104887,1,1
104888,1,1
104889,1,0
104890,1,0
104891,1,1
104892,1,1
104893,1,1
104894,1,1
104895,1,2
104896,1,1
104897,1,1
104898,2,2
104899,8,2
104900,1,1
104901,1,2
104902,1,1
104903,1,1
104904,1,1
104905,1,1
104906,1,1
104907,1,2
104908,1,1
104909,2,2
104910,2,2
104911,1,2
104912,2,2
104913,2,2
104914,2,2
104915,2,2
104916,1,2
104917,1,2
104918,2,2
104919,1,2
104920,1,2
104921,1,2
104922,1,1
104923,1,7
104924,1,1
104925,1,1
104926,1,1
104927,1,1
104928,1,1
104929,1,1
104930,2,2
104931,1,2
104932,2,2
104933,1,2
104934,1,1
104935,2,2
104936,3,2
104937,1,0
104938,2,4
104939,1,1
104940,1,1
104941,1,7
104942,1,1
104943,1,1
104944,1,1
104945,1,1
104946,1,1
104947,1,1
104948,1,1
104949,1,1
104950,1,1
104951,1,1
104952,1,1
104953,1,1
104954,2,1
104955,1,1
104956,1,1
104957,1,1
104958,1,1
104959,1,1
104960,1,2
104961,1,0
104962,1,1
104963,1,2
104964,1,2
104965,5,1
104966,5,2
104967,1,1
104968,5,1
104969,1,1
104970,1,1
104971,5,1
104972,1,1
104973,5,2
104974,1,2
104975,1,1
104976,1,1
104977,1,1
104978,1,1
104979,1,1
104980,1,1
104981,1,1
104982,1,1
104983,1,1
104984,1,1
104985,1,1
104986,1,1
104987,1,1
104988,1,1
104989,1,1
104990,1,1
104991,1,1
104992,1,1
104993,1,2
104994,2,2
